N,종목명,현재가,전일비,등락률,액면가,시가,고가,저가
300.0,KOSEF 국고채10년,111820.0,85.0,-0.08%,0.0,111660.0,111830.0,111560.0
301.0,TIGER 24-10 회사채(A+이상)액티브,54510.0,0.0,0.00%,0.0,54510.0,54520.0,54505.0
302.0,KOSEF 200TR,45810.0,200.0,+0.44%,0.0,45695.0,46030.0,45640.0
303.0,TIGER 단기통안채,106345.0,10.0,+0.01%,0.0,106325.0,106345.0,106325.0
304.0,KODEX 자동차,21960.0,130.0,+0.60%,0.0,21830.0,22050.0,21675.0
305.0,미원에스씨,132000.0,900.0,-0.68%,500.0,132000.0,132000.0,131600.0
306.0,대상,18980.0,160.0,-0.84%,1000.0,19160.0,19160.0,18960.0
307.0,SNT모티브,44950.0,350.0,+0.78%,5000.0,44600.0,44950.0,44500.0
308.0,KCC글라스,40750.0,250.0,+0.62%,1000.0,40400.0,40750.0,40250.0
309.0,케이카,13460.0,370.0,+2.83%,500.0,13050.0,13540.0,12900.0
310.0,DI동일,26150.0,300.0,-1.13%,500.0,26200.0,26300.0,25750.0
311.0,일진전기,13520.0,530.0,+4.08%,1000.0,13020.0,14000.0,13020.0
312.0,쿠쿠홀딩스,18100.0,160.0,-0.88%,100.0,18430.0,18440.0,17710.0
313.0,KODEX 인버스,4230.0,20.0,-0.47%,0.0,4235.0,4255.0,4215.0
314.0,PI첨단소재,21750.0,600.0,-2.68%,500.0,22500.0,22500.0,21700.0
315.0,신영증권,67400.0,700.0,+1.05%,5000.0,66700.0,67700.0,66300.0
316.0,NICE평가정보,10560.0,300.0,+2.92%,500.0,10260.0,10600.0,10260.0
317.0,삼양홀딩스,74100.0,900.0,+1.23%,5000.0,73200.0,74400.0,73100.0
318.0,SOL 종합채권(AA-이상)액티브,106440.0,45.0,+0.04%,0.0,106255.0,106440.0,106255.0
319.0,흥아해운,2625.0,15.0,+0.57%,500.0,2600.0,2635.0,2560.0
320.0,ACE 종합채권(AA-이상)KIS액티브,100395.0,50.0,-0.05%,0.0,100390.0,100475.0,100330.0
321.0,신풍제약,11870.0,170.0,-1.41%,500.0,12160.0,12160.0,11810.0
322.0,HSD엔진,8770.0,210.0,-2.34%,1000.0,8900.0,9020.0,8710.0
323.0,신한알파리츠,7100.0,40.0,-0.56%,1000.0,7140.0,7140.0,7050.0
324.0,ARIRANG 200,37435.0,210.0,+0.56%,0.0,37340.0,37545.0,37245.0
325.0,현대지에프홀딩스,4005.0,55.0,-1.35%,500.0,4050.0,4055.0,3975.0
326.0,TIGER 차이나항셍테크,5315.0,65.0,+1.24%,0.0,5255.0,5370.0,5250.0
327.0,진에어,11860.0,10.0,+0.08%,1000.0,11870.0,12040.0,11810.0
328.0,대한해운,1935.0,35.0,-1.78%,500.0,1973.0,1984.0,1933.0
329.0,F&F홀딩스,15490.0,180.0,-1.15%,500.0,15700.0,15710.0,15350.0
330.0,교보증권,5300.0,50.0,+0.95%,5000.0,5260.0,5320.0,5240.0
331.0,QV 코스피 변동성 매칭형 양매도 ETN,8600.0,0.0,0.00%,0.0,8600.0,8600.0,8600.0
332.0,KODEX 단기채권,108985.0,5.0,0.00%,0.0,108975.0,108990.0,108975.0
333.0,동원F&B,31000.0,400.0,-1.27%,1000.0,31400.0,31450.0,30700.0
334.0,비에이치,17250.0,20.0,-0.12%,500.0,17240.0,17510.0,17170.0
335.0,현대홈쇼핑,48850.0,400.0,+0.83%,5000.0,48950.0,48950.0,48000.0
336.0,롯데정보통신,38000.0,2750.0,+7.80%,5000.0,35500.0,38400.0,35250.0
337.0,신세계인터내셔날,16170.0,90.0,+0.56%,1000.0,16010.0,16220.0,15940.0
338.0,자화전자,26050.0,150.0,-0.57%,500.0,26350.0,26450.0,26000.0
339.0,TIGER 미국배당다우존스,11070.0,40.0,+0.36%,0.0,11075.0,11080.0,11030.0
340.0,동국제강,11480.0,150.0,-1.29%,5000.0,11640.0,11670.0,11410.0
341.0,SNT다이내믹스,17120.0,350.0,-2.00%,2500.0,17260.0,17660.0,16880.0
342.0,삼성 레버리지 WTI원유 선물 ETN,1402.0,9.0,+0.65%,0.0,1391.0,1402.0,1388.0
343.0,TIGER 미국달러단기채권액티브,11550.0,25.0,+0.22%,0.0,11590.0,11590.0,11525.0
344.0,티웨이항공,2795.0,25.0,+0.90%,500.0,2815.0,2875.0,2765.0
345.0,TIGER 25-10 회사채(A+이상)액티브,52345.0,5.0,+0.01%,0.0,52325.0,52345.0,52320.0
346.0,한화손해보험,4740.0,55.0,+1.17%,5000.0,4660.0,4800.0,4625.0
347.0,LS에코에너지,18060.0,140.0,-0.77%,500.0,18200.0,18300.0,17540.0
348.0,SK디앤디,24700.0,0.0,0.00%,1000.0,0.0,0.0,0.0
349.0,유안타증권,2725.0,70.0,+2.64%,5000.0,2655.0,2730.0,2640.0
350.0,HANARO 200,36740.0,175.0,+0.48%,0.0,36785.0,36875.0,36575.0
351.0,미래에셋증권2우B,3870.0,40.0,+1.04%,5000.0,3845.0,3900.0,3830.0
352.0,한국카본,10290.0,260.0,+2.59%,500.0,10150.0,10300.0,10080.0
353.0,LX홀딩스,6980.0,30.0,-0.43%,1000.0,7010.0,7040.0,6970.0
354.0,고려제강,21250.0,50.0,-0.23%,1000.0,21400.0,21500.0,21000.0
355.0,서연이화,19610.0,520.0,+2.72%,500.0,19160.0,19640.0,18840.0
356.0,QV KIS CD금리투자 ETN,51800.0,10.0,+0.02%,0.0,51800.0,51800.0,51800.0
357.0,빙그레,52500.0,500.0,-0.94%,5000.0,53100.0,53100.0,52000.0
358.0,KODEX 미국빅테크10(H),36090.0,445.0,+1.25%,0.0,36000.0,36130.0,36000.0
359.0,프레스티지바이오파마,8500.0,170.0,-1.96%,0.0,8670.0,8690.0,8480.0
360.0,ARIRANG 국고채10년액티브,52300.0,40.0,-0.08%,0.0,52225.0,52300.0,52200.0
361.0,신성이엔지,2460.0,365.0,+17.42%,500.0,2080.0,2525.0,2060.0
362.0,엘브이엠씨홀딩스,2945.0,35.0,+1.20%,0.0,2945.0,2980.0,2900.0
363.0,신한 레버리지 WTI원유 선물 ETN(H),1010.0,1.0,+0.10%,0.0,1005.0,1011.0,1003.0
364.0,유니드,73900.0,500.0,-0.67%,5000.0,73800.0,74800.0,73500.0
365.0,KODEX MSCI Korea TR,12430.0,90.0,+0.73%,0.0,12380.0,12465.0,12360.0
366.0,SPC삼립,57100.0,800.0,+1.42%,5000.0,56300.0,57500.0,55800.0
367.0,삼성 인버스 2X 천연가스 선물 ETN C,98325.0,5070.0,+5.44%,0.0,97865.0,98675.0,96950.0
368.0,삼부토건,2400.0,170.0,+7.62%,1000.0,2230.0,2650.0,2210.0
369.0,삼양사,47250.0,850.0,+1.83%,5000.0,46250.0,47250.0,46050.0
370.0,KODEX Fn Top10동일가중,8275.0,0.0,0.00%,0.0,8350.0,8350.0,8230.0
371.0,ACE 200,37145.0,200.0,+0.54%,0.0,37185.0,37295.0,36970.0
372.0,NICE,12760.0,230.0,-1.77%,500.0,12970.0,12970.0,12660.0
373.0,신영증권우,67200.0,600.0,+0.90%,5000.0,66900.0,67200.0,66700.0
374.0,쿠쿠홈시스,20950.0,50.0,-0.24%,100.0,20800.0,21000.0,20550.0
375.0,E1,68500.0,4200.0,+6.53%,5000.0,65000.0,70000.0,64600.0
376.0,HDC,7840.0,100.0,+1.29%,5000.0,7800.0,7880.0,7620.0
377.0,제주은행,14460.0,2780.0,+23.80%,5000.0,11640.0,15030.0,11630.0
378.0,TIGER 1년은행양도성예금증서액티브(합성),1004220.0,100.0,+0.01%,0.0,1004215.0,1004220.0,1004215.0
379.0,부광약품,6470.0,30.0,-0.46%,500.0,6480.0,6520.0,6400.0
380.0,바이오노트,4500.0,90.0,+2.04%,500.0,4415.0,4530.0,4380.0
381.0,한섬,19410.0,120.0,-0.61%,500.0,19550.0,19550.0,19370.0
382.0,SBS,24450.0,50.0,-0.20%,5000.0,24700.0,24850.0,24300.0
383.0,지역난방공사,39150.0,850.0,-2.12%,5000.0,40250.0,40250.0,39050.0
384.0,아세아,212000.0,6500.0,-2.97%,5000.0,220500.0,226500.0,212000.0
385.0,SOL 미국배당다우존스,10155.0,25.0,+0.25%,0.0,10200.0,10200.0,10105.0
386.0,코람코라이프인프라리츠,5040.0,30.0,-0.59%,500.0,5090.0,5090.0,5010.0
387.0,일동제약,15830.0,30.0,+0.19%,1000.0,15810.0,15850.0,15720.0
388.0,TIGER 미국배당+7%프리미엄다우존스,10065.0,10.0,-0.10%,0.0,10075.0,10075.0,10020.0
389.0,세아홀딩스,110200.0,5100.0,-4.42%,5000.0,114400.0,115300.0,110000.0
390.0,화승엔터프라이즈,7270.0,230.0,+3.27%,500.0,7040.0,7350.0,7040.0
391.0,엠씨넥스,24350.0,50.0,-0.20%,500.0,24400.0,24550.0,24200.0
392.0,코리아써키트,18450.0,430.0,-2.28%,500.0,19130.0,19440.0,18390.0
393.0,KBSTAR 단기통안채,110920.0,15.0,+0.01%,0.0,110915.0,110930.0,110915.0
394.0,KISCO홀딩스,26700.0,0.0,0.00%,1000.0,26750.0,26950.0,26350.0
395.0,유진투자증권,4425.0,65.0,+1.49%,5000.0,4320.0,4590.0,4300.0
396.0,아세아시멘트,10890.0,110.0,-1.00%,500.0,10950.0,11000.0,10870.0
397.0,한국자산신탁,3420.0,0.0,0.00%,500.0,3420.0,3480.0,3385.0
398.0,KODEX 코스닥150선물인버스,3335.0,10.0,+0.30%,0.0,3310.0,3375.0,3310.0
399.0,KB스타리츠,4130.0,0.0,0.00%,500.0,4130.0,4130.0,4105.0
400.0,남양유업,579000.0,4000.0,-0.69%,5000.0,581000.0,584000.0,576000.0
401.0,아세아제지,46500.0,500.0,+1.09%,5000.0,46000.0,46500.0,45150.0
402.0,삼성SDI우,256000.0,1000.0,+0.39%,5000.0,258500.0,259500.0,252500.0
403.0,대신증권우,15930.0,200.0,+1.27%,5000.0,15730.0,15970.0,15720.0
404.0,KG케미칼,6030.0,70.0,-1.15%,1000.0,6050.0,6130.0,6010.0
405.0,화신,11790.0,70.0,+0.60%,500.0,11830.0,11920.0,11670.0
406.0,LF,14030.0,100.0,+0.72%,5000.0,13920.0,14100.0,13860.0
407.0,애경산업,15470.0,30.0,-0.19%,1000.0,15600.0,15610.0,15390.0
408.0,삼성FN리츠,5210.0,20.0,-0.38%,500.0,5230.0,5230.0,5140.0
409.0,한농화성,25750.0,0.0,0.00%,500.0,25200.0,26500.0,24200.0
410.0,현대그린푸드,11770.0,10.0,-0.08%,500.0,11780.0,11830.0,11700.0
411.0,KODEX 은행,8550.0,255.0,+3.07%,0.0,8325.0,8595.0,8295.0
412.0,KBSTAR KIS국고채30년Enhanced,72000.0,140.0,+0.19%,0.0,71565.0,72000.0,71565.0
413.0,퍼시스,34400.0,300.0,-0.86%,1000.0,34900.0,35400.0,34350.0
414.0,KODEX 국고채3년,59500.0,30.0,+0.05%,0.0,59450.0,59510.0,59430.0
415.0,맵스리얼티1,4245.0,10.0,+0.24%,0.0,4270.0,4270.0,4215.0
416.0,한일홀딩스,12760.0,260.0,+2.08%,1000.0,12500.0,12760.0,12420.0
417.0,KBSTAR 미국나스닥100,17770.0,200.0,+1.14%,0.0,17750.0,17790.0,17700.0
418.0,풀무원,10270.0,160.0,-1.53%,500.0,10390.0,10390.0,10190.0
419.0,삼천리,95900.0,400.0,-0.42%,5000.0,96500.0,96600.0,95600.0
420.0,세아제강,136600.0,0.0,0.00%,5000.0,137500.0,138300.0,136000.0
421.0,유나이티드제약,23650.0,150.0,+0.64%,500.0,23700.0,23800.0,23500.0
422.0,TIGER 리츠부동산인프라,4560.0,5.0,+0.11%,0.0,4555.0,4560.0,4540.0
423.0,파미셀,6260.0,70.0,+1.13%,500.0,6190.0,6300.0,6070.0
424.0,현대퓨처넷,3400.0,55.0,-1.59%,500.0,3485.0,3485.0,3370.0
425.0,영진약품,2045.0,5.0,-0.24%,500.0,2035.0,2060.0,2035.0
426.0,신도리코,37100.0,250.0,+0.68%,5000.0,36900.0,37100.0,36800.0
427.0,광동제약,7090.0,30.0,+0.42%,1000.0,7090.0,7120.0,7050.0
428.0,대상홀딩스,10250.0,220.0,-2.10%,1000.0,10710.0,10890.0,10090.0
429.0,아모레퍼시픽우,34850.0,100.0,-0.29%,500.0,34950.0,35100.0,34600.0
430.0,한화리츠,5200.0,120.0,+2.36%,500.0,5150.0,5200.0,5080.0
431.0,현대차3우B,152400.0,2600.0,+1.74%,5000.0,149900.0,152500.0,148600.0
432.0,BGF,3815.0,40.0,+1.06%,1000.0,3775.0,3815.0,3750.0
433.0,남해화학,7330.0,10.0,+0.14%,1000.0,7310.0,7360.0,7290.0
434.0,ACE 국고채10년,87945.0,30.0,-0.03%,0.0,87805.0,87945.0,87730.0
435.0,TIGER 미국채30년스트립액티브(합성 H),45685.0,440.0,-0.95%,0.0,45630.0,45750.0,45610.0
436.0,이아이디,1392.0,0.0,0.00%,200.0,0.0,0.0,0.0
437.0,LX하우시스,39400.0,50.0,-0.13%,5000.0,39500.0,39700.0,39100.0
438.0,HL홀딩스,34700.0,150.0,+0.43%,5000.0,34600.0,34850.0,34450.0
439.0,국도화학,39050.0,50.0,+0.13%,5000.0,39050.0,39150.0,38750.0
440.0,백광산업,7790.0,0.0,0.00%,500.0,0.0,0.0,0.0
441.0,SNT홀딩스,21400.0,100.0,-0.47%,500.0,21500.0,21550.0,20800.0
442.0,TIGER 2차전지TOP10,14650.0,5.0,-0.03%,0.0,14680.0,14795.0,14515.0
443.0,조광피혁,52200.0,300.0,-0.57%,5000.0,52500.0,52900.0,51500.0
444.0,송원산업,14460.0,50.0,+0.35%,500.0,14420.0,14520.0,14350.0
445.0,KODEX 단기변동금리부채권액티브,109910.0,10.0,+0.01%,0.0,109895.0,109910.0,109895.0
446.0,KOSEF 200,36730.0,180.0,+0.49%,0.0,36590.0,36870.0,36570.0
447.0,한진,22850.0,50.0,-0.22%,5000.0,22900.0,22950.0,22700.0
448.0,대동,13310.0,260.0,+1.99%,1000.0,13070.0,13330.0,13060.0
449.0,TIGER 종합채권(AA-이상)액티브,52570.0,20.0,+0.04%,0.0,52480.0,52580.0,52480.0
450.0,대원제약,15180.0,30.0,+0.20%,500.0,15250.0,15260.0,15060.0
451.0,한화3우B,14930.0,10.0,+0.07%,5000.0,15000.0,15000.0,14850.0
452.0,KODEX 25-11 회사채(A+이상)액티브,10360.0,5.0,+0.05%,0.0,10360.0,10365.0,10355.0
453.0,LS네트웍스,4245.0,55.0,-1.28%,5000.0,4240.0,4320.0,4145.0
454.0,SGC에너지,23200.0,350.0,-1.49%,5000.0,23500.0,23600.0,23200.0
455.0,대원강업,5390.0,10.0,+0.19%,500.0,5430.0,5480.0,5350.0
456.0,세진중공업,5850.0,40.0,-0.68%,500.0,5890.0,5920.0,5790.0
457.0,TIGER 글로벌자율주행&전기차SOLACTIVE,10550.0,65.0,+0.62%,0.0,10575.0,10575.0,10490.0
458.0,삼화콘덴서,31900.0,150.0,-0.47%,1000.0,32050.0,32350.0,31550.0
459.0,사조대림,36150.0,50.0,-0.14%,5000.0,36200.0,36500.0,35700.0
460.0,KODEX 코스피,27750.0,120.0,+0.43%,0.0,27750.0,27850.0,27630.0
461.0,KODEX 미국달러SOFR금리액티브(합성),10595.0,30.0,+0.28%,0.0,10525.0,10610.0,10525.0
462.0,ARIRANG 고배당주,14500.0,230.0,+1.61%,0.0,14275.0,14530.0,14265.0
463.0,이수화학,14450.0,330.0,-2.23%,5000.0,14700.0,14700.0,14270.0
464.0,LG생활건강우,156300.0,700.0,-0.45%,5000.0,157700.0,158000.0,156100.0
465.0,KODEX 선진국MSCI World,25840.0,225.0,+0.88%,0.0,25890.0,25890.0,25720.0
466.0,미래에셋 레버리지 원유선물혼합 ETN(H),7915.0,30.0,+0.38%,0.0,7890.0,7915.0,7860.0
467.0,TIGER 일본니케이225,20630.0,50.0,-0.24%,0.0,20805.0,20910.0,20585.0
468.0,한국쉘석유,247000.0,0.0,0.00%,5000.0,245500.0,249000.0,245500.0
469.0,SOL AI반도체소부장,15055.0,35.0,-0.23%,0.0,15290.0,15300.0,14825.0
470.0,KODEX 미국채울트라30년선물(H),8150.0,55.0,-0.67%,0.0,8140.0,8150.0,8130.0
471.0,에어부산,2735.0,40.0,+1.48%,1000.0,2695.0,2765.0,2690.0
472.0,TIGER 중장기국채,50215.0,5.0,-0.01%,0.0,50150.0,50215.0,50140.0
473.0,TIGER 글로벌리튬&2차전지SOLACTIVE(합성),6840.0,20.0,-0.29%,0.0,6900.0,6920.0,6810.0
474.0,수산인더스트리,22050.0,100.0,+0.46%,200.0,21950.0,22550.0,21900.0
475.0,농심홀딩스,67500.0,0.0,0.00%,5000.0,67700.0,67700.0,66900.0
476.0,알루코,3245.0,60.0,+1.88%,500.0,3180.0,3245.0,3180.0
477.0,한국콜마홀딩스,8500.0,410.0,+5.07%,500.0,8110.0,8500.0,8080.0
478.0,DB,1553.0,9.0,+0.58%,500.0,1545.0,1563.0,1540.0
479.0,KEC,1556.0,28.0,+1.83%,500.0,1540.0,1611.0,1528.0
480.0,HLB글로벌,7000.0,500.0,+7.69%,500.0,6510.0,7550.0,6190.0
481.0,종근당홀딩스,62200.0,1500.0,-2.35%,2500.0,63000.0,63800.0,61400.0
482.0,디아이,11000.0,200.0,+1.85%,500.0,10950.0,11440.0,10730.0
483.0,CJ4우(전환),73600.0,1200.0,+1.66%,5000.0,73000.0,73600.0,72000.0
484.0,한투 KIS CD금리투자 ETN,51790.0,0.0,0.00%,0.0,51790.0,51790.0,51790.0
485.0,이리츠코크렙,4895.0,10.0,-0.20%,500.0,4935.0,4935.0,4880.0
486.0,현대비앤지스틸,20300.0,600.0,-2.87%,5000.0,20700.0,21100.0,19780.0
487.0,KBSTAR 미국S&P500,14855.0,155.0,+1.05%,0.0,14840.0,14865.0,14795.0
488.0,KODEX 국고채30년액티브,106790.0,95.0,+0.09%,0.0,106340.0,106870.0,106320.0
489.0,삼익THK,14470.0,330.0,+2.33%,500.0,14150.0,14600.0,13960.0
490.0,대한제강,12930.0,70.0,+0.54%,1000.0,12790.0,13050.0,12780.0
491.0,스틱인베스트먼트,7250.0,80.0,+1.12%,500.0,7180.0,7410.0,7180.0
492.0,TIGER 인도니프티50,11945.0,50.0,-0.42%,0.0,12040.0,12045.0,11930.0
493.0,한국철강,7060.0,90.0,-1.26%,1000.0,7150.0,7180.0,6920.0
494.0,STX엔진,12960.0,170.0,-1.29%,2500.0,12990.0,13190.0,12740.0
495.0,현대차증권,9380.0,90.0,+0.97%,5000.0,9290.0,9470.0,9120.0
496.0,포스코스틸리온,49450.0,550.0,-1.10%,5000.0,50200.0,50300.0,49300.0
497.0,흥국화재,4615.0,225.0,+5.13%,5000.0,4375.0,4650.0,4340.0
498.0,락앤락,6840.0,50.0,-0.73%,500.0,6890.0,6920.0,6730.0
499.0,SK증권,625.0,8.0,+1.30%,500.0,618.0,628.0,617.0
500.0,BYC,470000.0,4000.0,-0.84%,5000.0,474000.0,477000.0,467000.0
501.0,TIGER 미국나스닥100커버드콜(합성),10215.0,65.0,+0.64%,0.0,10200.0,10220.0,10175.0
502.0,대한제당,3260.0,15.0,-0.46%,500.0,3275.0,3295.0,3255.0
503.0,풍산홀딩스,29950.0,600.0,-1.96%,5000.0,30200.0,30500.0,29850.0
504.0,CR홀딩스,6210.0,10.0,-0.16%,500.0,6220.0,6230.0,6150.0
505.0,한일현대시멘트,15050.0,120.0,+0.80%,5000.0,14930.0,15250.0,14900.0
506.0,일성신약,21850.0,50.0,-0.23%,1000.0,21950.0,21950.0,21500.0
507.0,이연제약,15630.0,140.0,+0.90%,500.0,15500.0,15800.0,15450.0
508.0,아이마켓코리아,8690.0,20.0,+0.23%,500.0,8680.0,8730.0,8670.0
509.0,지누스,13910.0,10.0,-0.07%,500.0,13890.0,13950.0,13850.0
510.0,STX중공업,10050.0,100.0,-0.99%,2500.0,10170.0,10310.0,9600.0
511.0,에이프로젠,1082.0,143.0,+15.23%,500.0,950.0,1118.0,926.0
512.0,서울가스,57300.0,100.0,-0.17%,5000.0,57400.0,57500.0,57100.0
513.0,이월드,2010.0,5.0,+0.25%,1000.0,2010.0,2065.0,2005.0
514.0,한국금융지주우,48650.0,1400.0,+2.96%,5000.0,47250.0,48850.0,47200.0
515.0,HJ중공업,3420.0,65.0,-1.87%,5000.0,3480.0,3720.0,3410.0
516.0,삼양패키징,17980.0,20.0,-0.11%,5000.0,18000.0,18000.0,17670.0
517.0,삼진제약,20300.0,50.0,+0.25%,1000.0,20150.0,20350.0,19990.0
518.0,케이씨,20650.0,400.0,-1.90%,500.0,21250.0,21300.0,19800.0
519.0,KBSTAR 단기국공채액티브,108335.0,30.0,+0.03%,0.0,108330.0,108335.0,108315.0
520.0,KODEX ESG종합채권(A-이상)액티브,108525.0,15.0,+0.01%,0.0,108525.0,108525.0,108525.0
521.0,코오롱플라스틱,7250.0,70.0,-0.96%,1000.0,7310.0,7320.0,7240.0
522.0,휴스틸,4900.0,0.0,0.00%,1000.0,4915.0,4925.0,4885.0
523.0,웅진씽크빅,2380.0,15.0,+0.63%,500.0,2365.0,2380.0,2340.0
524.0,일양약품,14360.0,60.0,+0.42%,2500.0,14300.0,14430.0,14210.0
525.0,서흥,23650.0,300.0,-1.25%,500.0,24300.0,24300.0,23500.0
526.0,한화갤러리아,1410.0,0.0,0.00%,500.0,1418.0,1423.0,1392.0
527.0,SIMPAC,4170.0,5.0,+0.12%,500.0,4170.0,4240.0,4130.0
528.0,부국증권,26150.0,100.0,+0.38%,5000.0,25950.0,26600.0,25950.0
529.0,YG PLUS,4275.0,10.0,+0.23%,500.0,4285.0,4425.0,4245.0
530.0,STX,8670.0,170.0,-1.92%,2500.0,8860.0,8870.0,8670.0
531.0,SOL 초단기채권액티브,50840.0,5.0,+0.01%,0.0,50835.0,50840.0,50835.0
532.0,모토닉,8140.0,30.0,-0.37%,500.0,8180.0,8190.0,8060.0
533.0,백산,11900.0,0.0,0.00%,500.0,11880.0,12120.0,11740.0
534.0,환인제약,14390.0,10.0,-0.07%,500.0,14400.0,14490.0,14330.0
535.0,LG헬로비전,3455.0,25.0,+0.73%,2500.0,3460.0,3460.0,3405.0
536.0,KODEX 미국반도체MV,20780.0,505.0,+2.49%,0.0,20615.0,20820.0,20615.0
537.0,스카이라이프,5590.0,80.0,+1.45%,2500.0,5530.0,5600.0,5530.0
538.0,동화약품,9470.0,140.0,-1.46%,1000.0,9620.0,9640.0,9430.0
539.0,신성통상,1837.0,18.0,-0.97%,500.0,1855.0,1858.0,1832.0
540.0,동국홀딩스,8300.0,140.0,+1.72%,5000.0,8160.0,8320.0,8160.0
541.0,삼영무역,14260.0,90.0,+0.64%,500.0,14000.0,14260.0,14000.0
542.0,도화엔지니어링,7770.0,110.0,+1.44%,500.0,7640.0,7920.0,7640.0
543.0,한국토지신탁,1028.0,0.0,0.00%,1000.0,1029.0,1031.0,1027.0
544.0,남선알미늄,2000.0,5.0,-0.25%,500.0,2005.0,2005.0,1998.0
545.0,TYM,5720.0,110.0,+1.96%,2500.0,5590.0,5750.0,5590.0
546.0,신대양제지,6350.0,50.0,+0.79%,500.0,6300.0,6350.0,6250.0
547.0,HD현대에너지솔루션,22800.0,200.0,+0.88%,5000.0,22600.0,22800.0,22550.0
548.0,잇츠한불,11620.0,30.0,+0.26%,500.0,11690.0,11690.0,11530.0
549.0,효성화학,67100.0,0.0,0.00%,5000.0,67100.0,68000.0,66300.0
550.0,KODEX 인도Nifty50,12290.0,55.0,-0.45%,0.0,12345.0,12375.0,12290.0
551.0,조일알미늄,1999.0,3.0,+0.15%,500.0,1995.0,2005.0,1990.0
552.0,KBSTAR ESG사회책임투자,12760.0,190.0,+1.51%,0.0,12570.0,12790.0,12565.0
553.0,한전산업,7710.0,140.0,+1.85%,500.0,7610.0,7840.0,7600.0
554.0,ACE 베트남VN30(합성),19080.0,185.0,+0.98%,0.0,18885.0,19130.0,18795.0
555.0,한솔제지,10480.0,80.0,-0.76%,5000.0,10560.0,10560.0,10480.0
556.0,신한 블룸버그 -2X 천연가스 선물 ETN(H),99265.0,4695.0,+4.96%,0.0,98210.0,99265.0,98210.0
557.0,KB 블룸버그 인버스2X 천연가스선물 ETN(H),99220.0,4535.0,+4.79%,0.0,98815.0,99470.0,98290.0
558.0,서연,10560.0,220.0,+2.13%,500.0,10290.0,10560.0,10210.0
559.0,SOL 200TR,13110.0,70.0,+0.54%,0.0,13055.0,13150.0,13055.0
560.0,KBSTAR Fn수소경제테마,9605.0,125.0,+1.32%,0.0,9540.0,9615.0,9540.0
561.0,ACE 미국배당다우존스,11215.0,30.0,+0.27%,0.0,11190.0,11220.0,11170.0
562.0,하나제약,13810.0,30.0,-0.22%,500.0,13850.0,13890.0,13750.0
563.0,제일약품,16620.0,10.0,-0.06%,500.0,16570.0,16680.0,16560.0
564.0,코오롱모빌리티그룹,3885.0,180.0,+4.86%,500.0,3705.0,4030.0,3695.0
565.0,두산우,60900.0,2700.0,+4.64%,5000.0,58400.0,62000.0,57700.0
566.0,광주신세계,30400.0,350.0,-1.14%,1000.0,30750.0,30950.0,30300.0
567.0,콘텐트리중앙,12550.0,10.0,-0.08%,5000.0,12560.0,12710.0,12460.0
568.0,히어로즈 머니마켓액티브,50110.0,5.0,+0.01%,0.0,50115.0,50170.0,50090.0
569.0,JW홀딩스,3255.0,20.0,-0.61%,500.0,3280.0,3280.0,3200.0
570.0,ACE 글로벌반도체TOP4 Plus SOLACTIVE,22380.0,660.0,+3.04%,0.0,22290.0,22380.0,22195.0
571.0,현대코퍼레이션,18180.0,170.0,+0.94%,5000.0,18020.0,18280.0,17950.0
572.0,이지스밸류리츠,4675.0,50.0,-1.06%,1000.0,4725.0,4725.0,4665.0
573.0,TIGER 헬스케어,34295.0,120.0,-0.35%,0.0,34400.0,34800.0,33390.0
574.0,KPX홀딩스,56700.0,100.0,-0.18%,5000.0,56600.0,57500.0,56200.0
575.0,경방,8630.0,10.0,-0.12%,500.0,8580.0,8800.0,8510.0
576.0,롯데하이마트,9980.0,100.0,+1.01%,5000.0,9880.0,9980.0,9840.0
577.0,TIGER 미국S&P500선물(H),57765.0,435.0,+0.76%,0.0,57770.0,57795.0,57700.0
578.0,대한제분,139100.0,200.0,-0.14%,5000.0,140000.0,140000.0,137700.0
579.0,동성케미컬,4705.0,0.0,0.00%,1000.0,4705.0,4715.0,4675.0
580.0,세방,11980.0,80.0,+0.67%,500.0,11920.0,11980.0,11840.0
581.0,다올투자증권,3785.0,0.0,0.00%,5000.0,3820.0,3860.0,3745.0
582.0,디앤디플랫폼리츠,3575.0,5.0,-0.14%,1000.0,3585.0,3600.0,3555.0
583.0,태림포장,3250.0,30.0,-0.91%,500.0,3330.0,3330.0,3215.0
584.0,동양,964.0,3.0,-0.31%,500.0,970.0,975.0,963.0
585.0,KBSTAR 2차전지액티브,11040.0,5.0,+0.05%,0.0,11080.0,11080.0,10970.0
586.0,삼성출판사,22800.0,300.0,+1.33%,500.0,22650.0,22950.0,22350.0
587.0,삼성 인버스 2X 코스닥150 선물 ETN,5700.0,25.0,+0.44%,0.0,5615.0,5840.0,5610.0
588.0,신한서부티엔디리츠,4070.0,10.0,+0.25%,1000.0,4060.0,4070.0,4015.0
589.0,대덕,6690.0,60.0,+0.90%,500.0,6640.0,6710.0,6640.0
590.0,예스코홀딩스,37700.0,50.0,+0.13%,5000.0,37650.0,38400.0,37500.0
591.0,대성에너지,8170.0,110.0,+1.36%,1000.0,8090.0,8200.0,8050.0
592.0,넥센,4160.0,5.0,-0.12%,500.0,4195.0,4195.0,4135.0
593.0,KODEX 2차전지산업레버리지,4905.0,20.0,+0.41%,0.0,4885.0,4945.0,4800.0
